Unnamed: 0,SMS,Result,MLP,MLP_tuned,NaiveBayes,TensorFlow,TinyBert
2275,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,ham,ham,ham,ham,ham,ham
374,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,ham,ham,ham,ham,ham,ham
4625,Jus finish blowing my hair. U finish dinner already?,ham,ham,ham,ham,ham,ham
4453,I've told you everything will stop. Just dont let her get dehydrated.,ham,ham,ham,ham,ham,ham
3375,Also andros ice etc etc,ham,ham,ham,ham,ham,ham
804,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,spam,spam,spam,spam,spam,spam
2623,Ok lor...,ham,ham,ham,ham,ham,ham
1985,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,spam,spam,spam,spam,spam,spam
5276,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,ham,ham,ham,ham,ham,ham
877,Are you in castor? You need to see something,ham,ham,ham,ham,ham,ham
1785,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",ham,ham,ham,ham,ham,ham
5233,Hey what how about your project. Started aha da.,ham,ham,ham,ham,ham,ham
1838,And how's your husband.,ham,ham,ham,ham,ham,ham
5540,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,spam,ham,ham,ham,spam,spam
3366,"Sorry, I'll call later",ham,ham,ham,ham,ham,ham
928,K:)i will give my kvb acc details:),ham,ham,ham,ham,ham,ham
4842,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",ham,ham,ham,ham,ham,ham
4332,Nope i'll come online now..,ham,ham,ham,ham,ham,ham
1494,How are you with moneY...as in to you...money aint a thing....how are you sha!,ham,ham,ham,ham,ham,ham
5388,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,ham,ham,ham,ham,ham,ham
1528,No screaming means shouting..,ham,ham,ham,ham,ham,ham
3302,RCT' THNQ Adrian for U text. Rgds Vatian,spam,spam,spam,spam,ham,ham
1303,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",ham,ham,ham,ham,ham,ham
4752,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,spam,spam,spam,spam,spam,spam
3464,i am seeking a lady in the street and a freak in the sheets. Is that you?,ham,ham,ham,ham,ham,ham
1915,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,spam,spam,spam,spam,spam,spam
4902,Taka lor. Wat time u wan 2 come n look 4 us?,ham,ham,ham,ham,ham,ham
1623,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,spam,spam,spam,spam,spam,spam
5044,O ic lol. Should play 9 doors sometime yo,ham,ham,ham,ham,ham,ham
3768,"Sir Goodmorning, Once free call me.",ham,ham,ham,ham,ham,ham
3106,Or remind me in a few hrs.,ham,ham,ham,ham,ham,ham
2134,"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",ham,ham,ham,ham,ham,ham
2042,Ü dun wan to watch infernal affair?,ham,ham,ham,ham,ham,ham
4700,Yes fine ,ham,ham,ham,ham,ham,ham
3166,Cheers for the card ... Is it that time of year already?,ham,ham,ham,ham,ham,ham
5555,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x,ham,ham,ham,ham,ham,ham
3803,No da. I am happy that we sit together na,ham,ham,ham,ham,ham,ham
2487,I dont thnk its a wrong calling between us,ham,ham,ham,ham,ham,ham
803,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,spam,spam,spam,spam,spam,spam
5124,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",ham,ham,ham,ham,ham,ham
4169,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,spam,spam,spam,spam,spam,spam
1031,Can not use foreign stamps in this country. Good lecture .,ham,ham,ham,ham,ham,ham
921,When u wana see it then,ham,ham,ham,ham,ham,ham
3798,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,ham,ham,ham,ham,ham,ham
136,I only haf msn. It's yijue@hotmail.com,ham,ham,ham,ham,ham,ham
1829,May i call You later Pls,ham,ham,ham,ham,ham,ham
3801,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,spam,spam,spam,spam,spam,spam
4893,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,ham,ham,ham,ham,ham,ham
3817,How long does it take to get it.,ham,ham,ham,ham,ham,ham
1316,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",ham,ham,ham,ham,ham,ham
2621,How come?,ham,ham,ham,spam,ham,ham
965,Are you this much buzy,ham,ham,ham,ham,ham,ham
1267,"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",ham,ham,ham,ham,ham,ham
1957,K...k:)why cant you come here and search job:),ham,ham,ham,ham,ham,ham
4324,Aight well keep me informed,ham,ham,ham,ham,ham,ham
5174,Water logging in desert. Geoenvironmental implications.,ham,ham,ham,ham,ham,ham
820,BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.,ham,ham,ham,ham,ham,ham
1670,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)",ham,ham,ham,ham,ham,ham
5156,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",ham,ham,ham,ham,ham,ham
554,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,ham,ham,ham,ham,ham,ham
4310,He dint tell anything. He is angry on me that why you told to abi.,ham,ham,ham,ham,ham,ham
3664,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",ham,ham,ham,ham,ham,ham
1726,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,ham,ham,ham,ham,ham,ham
3003,"Excellent, I'll see what riley's plans are",ham,ham,ham,ham,ham,ham
2237,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming,ham,ham,ham,ham,ham,ham
3167,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",spam,spam,spam,spam,spam,spam
2382,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",ham,ham,ham,ham,ham,ham
4353,Hows the pain dear?y r u smiling?,ham,ham,ham,ham,ham,ham
3242,Ok i've sent u da latest version of da project.,ham,ham,ham,ham,ham,ham
5449,"Latest News! Police station toilet stolen, cops have nothing to go on!",spam,ham,ham,ham,spam,ham
1211,Guessin you ain't gonna be here before 9?,ham,ham,ham,ham,ham,ham
3870,No let me do the math. Your not good at it.,ham,ham,ham,ham,ham,ham
1053,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",ham,ham,ham,ham,ham,ham
3206,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",ham,ham,ham,ham,ham,ham
2469,Lol well don't do it without me. We could have a big sale together.,ham,ham,ham,ham,ham,ham
185,Going on nothing great.bye,ham,ham,ham,ham,ham,ham
2618,I cant pick the phone right now. Pls send a message,ham,ham,ham,spam,ham,ham
776,Thanks for picking up the trash.,ham,ham,ham,ham,ham,ham
2143,You see the requirements please,ham,ham,ham,spam,ham,ham
3408,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",ham,ham,ham,ham,ham,ham
2285,"Velly good, yes please!",ham,ham,ham,spam,ham,ham
1546,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",ham,ham,ham,ham,ham,ham
5385,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,ham,ham,ham,ham,ham,ham
4276,Haiyoh... Maybe your hamster was jealous of million,ham,ham,ham,ham,ham,ham
1523,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,ham,ham,ham,ham,ham,ham
5204,How come she can get it? Should b quite diff to guess rite...,ham,ham,ham,ham,ham,ham
4208,"Lets use it next week, princess :)",ham,ham,ham,ham,ham,ham
4086,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",spam,spam,spam,spam,spam,ham
444,"Sorry, I'll call later",ham,ham,ham,ham,ham,ham
3342,Still i have not checked it da. . .,ham,ham,ham,ham,ham,ham
1963,it to 80488. Your 500 free text messages are valid until 31 December 2005.,spam,spam,spam,spam,spam,spam
1147,Babe ? I lost you ... :-(,ham,ham,ham,spam,ham,ham
5421,"Hi elaine, is today's meeting confirmed?",ham,ham,ham,ham,ham,ham
4358,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",ham,ham,ham,ham,ham,ham
2251,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,ham,ham,ham,ham,ham,ham
1028,Are you not around or just still asleep? :V,ham,ham,ham,ham,ham,ham
3780,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",spam,spam,spam,spam,spam,spam
3008,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,ham,ham,ham,ham,ham,ham
3567,Its ok..come to my home it vl nice to meet and v can chat..,ham,ham,ham,ham,ham,ham
5461,Ok i thk i got it. Then u wan me 2 come now or wat?,ham,ham,ham,ham,ham,ham
912,I am sorry it hurt you.,ham,ham,ham,ham,ham,ham
2552,I'm done. C ü there.,ham,ham,ham,spam,ham,ham
721,Oh is it? Send me the address,ham,ham,ham,spam,ham,ham
2446,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",ham,ham,ham,ham,ham,ham
238,Where are you?when wil you reach here?,ham,ham,ham,ham,ham,ham
3131,Ok. But i finish at 6.,ham,ham,ham,ham,ham,ham
2323,Should I be stalking u?,ham,ham,ham,spam,ham,ham
2899,If you r @ home then come down within 5 min,ham,ham,ham,spam,ham,ham
2239,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,ham,ham,ham,ham,ham,ham
4552,Great. Have a safe trip. Dont panic surrender all.,ham,ham,ham,ham,ham,ham
4318,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,ham,ham,ham,ham,ham,ham
461,Where did u go? My phone is gonna die you have to stay in here,ham,ham,ham,ham,ham,ham
4765,Hi.:)technical support.providing assistance to us customer through call and email:),ham,ham,ham,ham,ham,ham
1161,You sure your neighbors didnt pick it up,ham,ham,ham,ham,ham,ham
1227,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,spam,spam,spam,ham,spam,spam
3093,"Dear, take care. I am just reaching home.love u a lot.",ham,ham,ham,ham,ham,ham
2156,What year. And how many miles.,ham,ham,ham,ham,ham,ham
505,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,spam,spam,spam,spam,spam,spam
5148,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),ham,ham,ham,ham,ham,ham
5347,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,ham,ham,ham,ham,ham,ham
4325,I am not having her number sir,ham,ham,ham,ham,ham,ham
1194,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,spam,spam,spam,spam,spam,spam
5564,Why don't you wait 'til at least wednesday to see if you get your .,ham,ham,ham,ham,ham,ham
3317,I know girls always safe and selfish know i got it pa. Thank you. good night.,ham,ham,ham,ham,ham,ham
4542,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,ham,ham,ham,ham,ham,ham
5373,"K I'll head out in a few mins, see you there",ham,ham,ham,ham,ham,ham
3486,No:-)i got rumour that you going to buy apartment in chennai:-),ham,ham,ham,ham,ham,ham
1914,You want to go? ,ham,ham,ham,spam,ham,ham
4247,Well welp is sort of a semiobscure internet thing,ham,ham,ham,ham,ham,ham
2750,You said not now. No problem. When you can. Let me know.,ham,ham,ham,ham,ham,ham
3344,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",ham,ham,ham,ham,ham,ham
1140,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,ham,ham,ham,ham,ham,ham
2845,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,ham,ham,ham,ham,ham,ham
3456,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,ham,ham,ham,ham,ham,ham
756,So why didnt you holla?,ham,ham,ham,ham,ham,ham
4395,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,ham,ham,ham,ham,ham,ham
2387,No message..no responce..what happend?,ham,ham,ham,ham,ham,ham
1936,Did either of you have any idea's? Do you know of anyplaces doing something?,ham,ham,ham,ham,ham,ham
1006,Give me a sec to think think about it,ham,ham,ham,ham,ham,ham
5414,East coast,ham,ham,ham,ham,ham,ham
383,Hey leave it. not a big deal:-) take care.,ham,ham,ham,ham,ham,ham
717,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,spam,spam,spam,spam,spam,spam
3709,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,spam,spam,spam,spam,spam,spam
17,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,ham,ham,ham,ham,ham,ham
5035,I want to go to perumbavoor,ham,ham,ham,spam,ham,ham
1197,What he said is not the matter. My mind saying some other matter is there.,ham,ham,ham,ham,ham,ham
2970,Ma head dey swell oh. Thanks for making my day,ham,ham,ham,ham,ham,ham
3154,I tagged MY friends that you seemed to count as YOUR friends.,ham,ham,ham,ham,ham,ham
5203,Me fine..absolutly fine,ham,ham,ham,ham,ham,ham
1638,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",spam,ham,ham,ham,spam,ham
1999,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",ham,ham,ham,ham,ham,ham
998,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,ham,ham,ham,ham,ham,ham
5256,Well she's in for a big surprise!,ham,ham,ham,ham,ham,ham
2692,Hey tmr meet at bugis 930 ?,ham,ham,ham,ham,ham,ham
4941,Ü go home liao? Ask dad to pick me up at 6...,ham,ham,ham,ham,ham,ham
3877,did u get that message,ham,ham,ham,spam,ham,ham
5185,I just cooked a rather nice salmon a la you,ham,ham,ham,ham,ham,ham
1764,Joy's father is John. Then John is the NAME of Joy's father. Mandan,ham,ham,ham,ham,ham,ham
3532,Prepare to be pounded every night...,ham,ham,ham,ham,ham,ham
332,Maybe i could get book out tomo then return it immediately ..? Or something.,ham,ham,ham,ham,ham,ham
161,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life,ham,ham,ham,ham,ham,ham
4007,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,ham,ham,ham,ham,ham,ham
5213,3 pa but not selected.,ham,ham,ham,ham,ham,ham
3632,Thank you princess! You are so sexy...,ham,ham,ham,ham,ham,ham
2808,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,spam,spam,spam,spam,spam,spam
5300,I can't make it tonight,ham,ham,ham,spam,ham,ham
588,Pete can you please ring meive hardly gotany credit,ham,ham,ham,ham,ham,ham
5239,"Jay wants to work out first, how's 4 sound?",ham,ham,ham,ham,ham,ham
2325,Ok lor.,ham,ham,ham,ham,ham,ham
3723,I'm in a movie... Collect car oredi...,ham,ham,ham,ham,ham,ham
4412,Ya but it cant display internal subs so i gotta extract them,ham,ham,ham,ham,ham,ham
2545,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",ham,ham,ham,ham,ham,ham
3531,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",ham,ham,ham,ham,ham,ham
2859,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,ham,ham,ham,ham,ham,ham
2739,"I sent you the prices and do you mean the  &lt;#&gt; g,",ham,ham,ham,ham,ham,ham
2834,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",spam,spam,spam,spam,spam,spam
1843,Are you comingdown later?,ham,ham,ham,ham,ham,ham
2748,Ya had just now.onion roast.,ham,ham,ham,ham,ham,ham
1703,I have lost 10 kilos as of today!,ham,ham,spam,spam,ham,ham
3644,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",ham,ham,ham,ham,ham,ham
178,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",ham,ham,ham,ham,ham,ham
557,Having lunch:)you are not in online?why?,ham,ham,ham,ham,ham,ham
3542,If you are not coughing then its nothing,ham,ham,ham,spam,ham,ham
1451,Msg me when rajini comes.,ham,ham,ham,spam,ham,ham
3027,I finished my lunch already. U wake up already?,ham,ham,ham,ham,ham,ham
1018,Shall i send that exe to your mail id.,ham,ham,ham,ham,ham,ham
5322,"Thanks, I'll keep that in mind",ham,ham,ham,spam,ham,ham
2635,"Sorry da thangam, very very sorry i am held up with prasad.",ham,ham,ham,ham,ham,ham
1504,Ill be there on  &lt;#&gt;  ok.,ham,ham,ham,ham,ham,ham
706,"I don't think I can get away for a trek that long with family in town, sorry",ham,ham,ham,ham,ham,ham
631,Please dont say like that. Hi hi hi,ham,ham,ham,spam,ham,ham
3109,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,ham,ham,ham,ham,ham,ham
77,I like you peoples very much:) but am very shy pa.,ham,ham,ham,ham,ham,ham
4050,Yeah that's the impression I got,ham,ham,ham,spam,ham,ham
1899,Wat would u like 4 ur birthday?,ham,ham,ham,spam,ham,ham
5129,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",ham,ham,ham,ham,ham,ham
3022,Am in film ill call you later.,ham,ham,ham,ham,ham,ham
601,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,ham,ham,ham,ham,ham,ham
4013,Discussed with your mother ah?,ham,ham,ham,ham,ham,ham
4614,How much you got for cleaning,ham,ham,ham,ham,ham,ham
4495,Man this bus is so so so slow. I think you're gonna get there before me,ham,ham,ham,ham,ham,ham
728,"Alright omw, gotta change my order to a half8th",ham,ham,ham,ham,ham,ham
3200,No de.am seeing in online shop so that i asked.,ham,ham,ham,ham,ham,ham
791,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,ham,ham,ham,ham,ham,ham
278,"Awesome, I'll see you in a bit",ham,ham,ham,ham,ham,ham
4388,S.i'm watching it in live..,ham,ham,ham,ham,ham,ham
3606,Jordan got voted out last nite!,ham,ham,ham,spam,ham,ham
4677,Ü ready then call me...,ham,ham,ham,spam,ham,ham
1004,&lt;#&gt;  am I think? Should say on syllabus,ham,ham,ham,ham,ham,ham
4369,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,ham,ham,ham,ham,ham,ham
1332,Good Morning plz call me sir,ham,ham,ham,ham,ham,ham
2570,Ultimately tor motive tui achieve korli.,ham,ham,ham,spam,ham,ham
788,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),spam,ham,spam,ham,spam,spam
5173,U 2.,ham,ham,ham,spam,ham,ham
4629,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,spam,spam,spam,spam,spam,spam
4947,I'm already back home so no probably not,ham,ham,ham,ham,ham,ham
846,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,ham,ham,ham,ham,ham,ham
966,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,ham,ham,ham,ham,ham,ham
3577,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",ham,ham,ham,ham,ham,ham
4983,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,ham,ham,ham,ham,ham,ham
5061,I think i am disturbing her da,ham,ham,ham,ham,ham,ham
4323,Sorry . I will be able to get to you. See you in the morning.,ham,ham,ham,ham,ham,ham
3844,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,ham,ham,ham,ham,ham,ham
1094,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",ham,ham,ham,ham,ham,ham
2419,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",ham,ham,ham,ham,ham,ham
5198,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,ham,ham,ham,ham,ham,ham
1534,Horrible bf... I now v hungry...,ham,ham,ham,ham,ham,ham
5365,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,spam,spam,spam,spam,spam,spam
2695,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,ham,ham,ham,ham,ham,ham
5519,Can you pls send me that company name. In saibaba colany,ham,ham,ham,spam,ham,ham
3786,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,ham,ham,ham,ham,ham,ham
1773,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",ham,ham,ham,ham,ham,ham
2534,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,ham,ham,ham,ham,ham,ham
2948,Leave it. U will always be ignorant.,ham,ham,ham,ham,ham,ham
1782,";-( oh well, c u later",ham,ham,ham,ham,ham,ham
5492,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,spam,spam,spam,spam,spam,spam
3882,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,ham,ham,ham,ham,ham,ham
1738,I cant pick the phone right now. Pls send a message,ham,ham,ham,spam,ham,ham
939,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",spam,spam,spam,spam,spam,spam
4604,And I don't plan on staying the night but I prolly won't be back til late,ham,ham,ham,ham,ham,ham
1058,Ard 515 like dat. Y?,ham,ham,ham,ham,ham,ham
1713,o turns out i had stereo love on mi phone under the unknown album.,ham,ham,ham,ham,ham,ham
654,Fine i miss you very much.,ham,ham,ham,ham,ham,ham
3943,She's borderline but yeah whatever.,ham,ham,ham,ham,ham,ham
779,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,ham,ham,ham,ham,ham,ham
1895,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",spam,spam,spam,spam,spam,spam
5128,Wot about on wed nite I am 3 then but only til 9!,ham,ham,ham,ham,ham,ham
1930,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,spam,spam,spam,spam,spam,spam
513,Lol ok your forgiven :),ham,ham,ham,ham,ham,ham
2723,It's justbeen overa week since we broke up and already our brains are going to mush!,ham,ham,ham,ham,ham,ham
2906,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",ham,ham,ham,ham,ham,ham
2762,I am not sure about night menu. . . I know only about noon menu,ham,ham,ham,ham,ham,ham
3839,Went to pay rent. So i had to go to the bank to authorise the payment.,ham,ham,ham,ham,ham,ham
4583,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),ham,ham,ham,ham,ham,ham
4904,I;m reaching in another 2 stops.,ham,ham,ham,ham,ham,ham
4724,HELLO PEACH! MY CAKE TASTS LUSH!,ham,ham,ham,ham,ham,ham
1467,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,ham,ham,ham,ham,ham,ham
4757,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,ham,ham,ham,ham,ham,ham
